28069942;Raiffbk Neuenkirchen -alt-
28069955;Volksbank Uelsen
28069956;Grafschafter Volksbank
28069991;Volksbank Emstal
28069994;Volksbank Spelle-Freren
28070024;Deutsche Bank PGK Oldenburg
28070057;Deutsche Bank Oldenburg
28090045;Volksbank Oldenburg -alt-
28090633;apoBank Oldenburg
28200000;BBk Oldenburg eh Wilhelmshv
28220026;Oldb Ldbank Wilhelmshaven
28222208;Oldb Landesbank Jever
28222621;Oldb Landesbank Varel
28240023;Commerzbank Wilhelmshaven
28250110;Sparkasse Wilhelmshaven
28252760;Kr Spk Wittmund
28261946;Raiffbk Sande-Wangerland
28262254;Volksbank Jever
28262481;Raiffbk Sande-Wangerld alt
28262673;Raiff-VB Varel-Nordenham
28262794;Raiff-VB Aurich-Wittm -alt-
28270024;Deutsche Bank PGK Wilhelmsh
28270056;Deutsche Bank Wilhelmshaven
28280012;Dresdner Bank Wilhelmshaven
28290063;Volksbank Wilhelmshaven
28291551;VB Esens
28320014;Oldb Landesbank Norden
28321816;Oldb Landesbank Norderney
28350000;Spk Aurich-Norden
28361592;Raiff-VB Fresena
28420007;Oldb Landesbank Emden
28421030;Oldb Landesbank Aurich
28440037;Commerzbank Emden
28450000;Sparkasse Emden
28451050;Spk Aurich-Norden
28470024;Deutsche Bank PGK Emden
28470091;Deutsche Bank Emden
28490073;Raiff-VB Emden-Pewsum -alt-
28500000;BBk Oldenburg eh Leer
28520009;Oldb Landesbank Leer
28521518;Oldb Landesbank Papenburg
28540034;Commerzbank Leer Ostfriesld
28550000;Sparkasse LeerWittmund
28561790;Aschendorfer Bank -alt-
28562297;Raiff-VB Aurich
28562716;Raiffbk Flachsmeer Westover
28562863;Raiffeisenbank Moormerland
28563749;Raiffeisenbank Moormerland
28563865;Ostfriesische VB Leer
28570024;Deutsche Bank PGK Leer
28570092;Deutsche Bank Leer
28590075;Ostfriesische VB Leer
28591579;Volksbank Papenburg
28591654;Volksbank Westrhauderfehn
29000000;BBk Bremen
29010111;SEB Bremen
29010400;Deutsche Schiffsbank Bremen
29020000;Neelmeyerbank Bremen
29020100;KBC Bank Bremen
29020200;NF Bank Bremen
29020400;Factoring Bank Bremen
29021000;Bremer Aufbau-Bank
29030400;Plumpbank Bremen
29040090;Commerzbank Bremen
29050000;Bremer Landesbank Bremen
29050101;Spk Bremen
29070024;Deutsche Bank PGK Bremen
29070050;Deutsche Bank Bremen
29070051;Deutsche Bank Bremerhaven
29070052;Deutsche Bank Delmenhorst
29070058;Deutsche Bank Cloppenburg
29070059;Deutsche Bank Vechta
29080010;Dresdner Bank Bremen
29089210;Dresdner Bank ITGK Bremen
29090605;apoBank Bremen
29090900;PSD Bank Nord Bremen
29121731;Oldb Landesbank Syke
29151700;Kreissparkasse Syke
29152300;Kr Spk Osterholz
29152550;Spk Scheessel
29152670;Kr Spk Verden
29162394;Volksbank
29162453;Volksbank Schwanewede
29162697;Volksbank Verden
29163559;Volksbank Twistringen
29165545;Volksbank Oyten
29165681;Volksbank Sottrum
29166568;Volksbank Worpswede
29167624;Volksbank Syke
29172624;Deutsche Bank PGK Verden
29172655;Deutsche Bank Verden
29190024;Bremische Volksbank
29190330;Volksbank Bremen-Nord
29200000;BBk Bremen eh Bremerhaven
29210111;SEB Bremerhaven
29240024;Commerzbank Bremerhaven
29250000;Spk Bremerhaven
29250150;Kr Spk Wesermuende-Hadeln
29262646;Spar-u Darlehnskasse
29262722;Volksbank Geeste-Nord
29265747;VB Bremerhaven-Cuxland
29280011;Dresdner Bank Bremerhaven
29290034;VB Bremerh-Wesermuende -alt-
30000000;BBk Duesseldorf
30010111;SEB Duesseldorf
30010400;IKB Duesseldorf
30010700;The Bank of Tokyo-Mitsubish
30020000;Crown Westfalen Bank
30020300;Santander Consumer Bank
30020500;BHF-BANK Duesseldorf
30020700;Mizuho Corp Bank Duesseldorf
30020800;Emporiki Bank Duesseldorf
30020900;Citiprivatkunden Duesseldorf
30020941;Citiprivatkunden Muenchen
30020944;Citiprivatkunden Duisburg
30020945;Citiprivatkunden Hannover
30020946;Citiprivatkunden Mannheim
30020947;Citiprivatkunden Gelsenkchn
30020948;Citiprivatkunden Hamburg
30020949;Citiprivatkunden Koeln
30022000;NRW.BANK Duesseldorf
30030100;S Broker Wiesbaden
30030400;FXdirekt Bank Oberhausen
30030500;CundA Bank Duesseldorf
30030880;HSBC Trinkaus Duesseldorf
30030900;Merck Finck und Co Duesseldorf
30040000;Commerzbank Duesseldorf
30040060;Commerzbank Gf 660 Duesseldf
30040061;Commerzbank Gf 661 Duesseldf
30050000;WestLB Duesseldorf
30050110;St Spk Duesseldorf
30052525;NRW.BANK Duesseldorf
30060010;WGZ Bank Duesseldorf
30060601;apoBank Duesseldorf
30060992;PSD Bank Rhein-Ruhr
30070010;Deutsche Bank Duesseldorf
30070024;Deutsche Bank PGK Duesseldor
30080000;Dresdner Bank Duesseldorf
30080005;Dresdner Bank Duesseldorf 05
30080022;Dresdner Bank Duesseldorf 22
30080038;Dresdner Bank Duesseldorf 38
30080041;Dresdner Bank Duesseldorf 41
30080053;Dresdner Bank Duesseldorf 53
30080055;Dresdner Bk Zw55 Duesseldorf
30080057;Dresdner Bk ZW57 Duesseldorf
30080061;Dresdner Bank Duesseldorf 61
30080074;Dresdner Bank Duesseldorf 74
30080080;Dresdner Bank ITGK3 Ddrf.
30080081;Dresdner Bank ITGK4 Ddrf.
30080082;Dresdner Bank ITGK5 Ddrf.
30080083;Dresdner Bank ITGK6 Ddrf.
30080084;Dresdner Bank ITGK7 Ddrf.
30080085;Dresdner Bank ITGK8 Ddrf.
30080086;Dresdner Bank ITGK9 Ddrf.
30080087;Dresdner Bank ITGK10 Ddrf.
30080088;Dresdner Bank ITGK11 Ddrf.
30080089;Dresdner Bank ITGK12 Ddrf.
30080095;Dresdner Bank Duesseldorf 95
30089300;Dresdner Bk ITGK I Duesseldf
30089302;Dresdner Bk ITGK II Duesseld
30110300;SMBC Duesseldorf
30120400;ABN AMRO Bank Duesseldorf
30120500;KBC Bank Duesseldorf
30120764;Hypovereinsbk Ndl 450 Dues
30130100;Demir-Halk Bank Duesseldorf
30130200;GarantiBank Int Duesseldorf
30130600;Isbank Duesseldorf
30130800;Duesseldorfer Hypothekenbank
30150001;SI/WLB Verrechnung Duesseldf
30150200;Kr Spk Duesseldorf
30151660;Spk Ratingen -alt-
30160213;VB Duesseldorf Neuss
30220190;HypoVereinsbank Duesseldorf
30350000;St Spk Hilden -alt-
30351220;St Spk Haan
30520000;RCI Banque Neuss
30530000;Bankhaus Werhahn Neuss
30550000;Sparkasse Neuss
30551240;St Spk Kaarst Buettgen -alt-
30560090;Volksbank Neuss -alt-
30560548;VR Bank Dormagen
31000000;BBk Duisburg eh Moenchenglad
31010111;SEB Moenchengladbach
31010833;Santander Consumer Bank MG
31040015;Commerzbank Moenchengladbach
31050000;St Spk Moenchengladbach
31060181;Gladbacher Bank von 1922
31060517;VB Moenchengladbach
31061108;Volksbank Willich -alt-
31062154;Volksbank Brueggen-Nettetal
31062553;Volksbank Schwalmtal
31070001;Deutsche Bank Moenchengladb
31070024;Deutsche Bank PGK Moenchengl
31080015;Dresdner Bank Moenchengladb
31080061;Dresdner Bank Mgladbach 61
31251220;Kr Spk Heinsberg Erkelenz
31261282;Volksbank Erkelenz
31263359;Raiffbk Erkelenz
31450000;St Spk Viersen
31460290;Volksbank Viersen
31470004;Deutsche Bank Viersen
31470024;Deutsche Bank PGK Viersen
32000000;BBk Moenchengladbach eh Kref
32040024;Commerzbank Krefeld
32050000;Sparkasse Krefeld
32051370;Sparkasse Geldern -alt-
32051996;Sparkasse Straelen
32060362;Volksbank Krefeld
32061384;Volksbank an der Niers
32061414;Volksbank Kempen-Grefrath
32070024;Deutsche Bank PGK Krefeld
32070080;Deutsche Bank Krefeld
32080010;Dresdner Bank Krefeld
32250050;Verb Spk Goch
32260310;VB Goch-Kevelaer -alt-
32400000;BBk Duisburg eh Kleve
32440023;Commerzbank Kleve Niederrh
32450000;Sparkasse Kleve
32460422;Volksbank Kleverland
32470024;Deutsche Bank PGK Kleve
32470077;Deutsche Bank Kleve
33000000;BBk Duesseldorf eh Wuppertal
33010111;SEB Wuppertal
33020000;akf bank Wuppertal
33020190;HypoVereinsbank Wuppertal
33040001;Commerzbank Wuppertal
33040310;Commerzbank Zw 117
33050000;St Spk Wuppertal
33060098;Credit- u VB Wuppertal
33060592;Sparda-Bank West
33060616;apoBank Wuppertal
33070024;Deutsche Bank PGK Wuppertal
33070090;Deutsche Bank Wuppertal
33080001;Dresdner Bank ITGK1 Wupptl.
33080030;Dresdner Bank Wuppertal
33080085;Dresdner Bank ITGK2 Wupptl.
33080086;Dresdner Bank ITGK3 Wupptl.
33080087;Dresdner Bank ITGK4 Wupptl.
33080088;Dresdner Bank ITGK5 Wupptl.
33440035;Commerzbank Velbert
33450000;Sparkasse HRV
33451220;Spk Heiligenhaus -alt-
34040049;Commerzbank Remscheid
34050000;St Spk Remscheid
34051350;Spk Radevormwald-Hueckeswgn
34051570;St Spk Wermelskirchen
34060094;Volksbank Remscheid-Solingn
34070024;Deutsche Bank PGK Remscheid
34070093;Deutsche Bank Remscheid
34080031;Dresdner Bank Remscheid
34240050;Commerzbank Solingen
34250000;St Spk Solingen
34270024;Deutsche Bank PGK Solingen
34270094;Deutsche Bank Solingen
34280032;Dresdner Bank Solingen
35000000;BBk Duisburg
35010111;SEB Duisburg
35020030;National-Bank Duisburg
35040038;Commerzbank Duisburg
35050000;Spk Duisburg
35060190;KD-Bank Dortmund
35060386;VB Rhein-Ruhr Duisburg
35060632;apoBank Duisburg
35070024;Deutsche Bank PGK Duisburg
35070030;Deutsche Bank Duisburg
35080070;Dresdner Bank Duisburg
35080085;Dresdner Bank ITGK1 Duisb.
35080086;Dresdner Bank ITGK2 Duisb.
35080087;Dresdner Bank ITGK3 Duisb.
35080088;Dresdner Bank ITGK4 Duisb.
35080089;Dresdner Bank ITGK5 Duisb.
35090300;Bk f Schiffahrt Duisburg
35211012;SEB Dinslaken
35251000;Spk Dinslaken-Voerde-Huenxe
35261248;Volksbank Dinslaken
35450000;Sparkasse am Niederrhein
35451250;St Spk Kamp-Lintfort
35451460;Spk Neukirchen-Vluyn
35451775;Spk Rheinberg
35461106;Volksbank Niederrhein
35600000;BBk Duisburg eh Wesel
35640064;Commerzbank Wesel
35650000;Verb Spk Wesel
35660599;Volksbank Rhein-Lippe
35850000;St Spk Emmerich-Rees
35860245;Volksbank Emmerich-Rees
36000000;BBk Essen
36010043;Postbank Essen
36010111;SEB Essen
36010200;VON ESSEN Bankges Essen
36010424;Aareal Bank Essen
36010600;GALLINAT-BANK Essen
36010800;AKBANK N.V. Essen
36020030;National-Bank Essen
36020186;HypoVereinsbank Essen
36020700;Hanseatic Bank Essen
36036000;VALBA
36040039;Commerzbank Essen
36050000;West LB Essen
36050105;Sparkasse Essen
36060192;Pax-Bank Essen
36060295;Bank im Bistum Essen
36060488;GENO BANK ESSEN
36060591;Sparda-Bank West
36060610;apoBank Essen
36070024;Deutsche Bank PGK Essen
36070050;Deutsche Bank Essen
36080080;Dresdner Bank Essen
36080085;Dresdner Bank ITGK2 Essen
36089321;Dresdner Bank ITGK Essen
36200000;BBk Essen eh Muelheim/Ruhr
36210111;SEB Muelheim Ruhr
36220030;National-Bank Muelheim-alt-
36240045;Commerzbank Muelheim Ruhr
36250000;Spk Muelheim an der Ruhr
36270024;Deutsche Bank PGK Muelheim
36270048;Deutsche Bank Muelheim, Ruhr
36280071;Dresdner Bank Muelheim Ruhr
36500000;BBk Essen eh Oberhausen
36520030;National-Bank Oberhsn -alt-
36540046;Commerzbank Oberhausen
36550000;St Spk Oberhausen
36570024;Deutsche Bank PGK Oberhause
36570049;Deutsche Bank Oberhausen
36580072;Dresdner Bank Oberhausen
37000000;BBk Koeln
37010050;Postbank Koeln
37010111;SEB Koeln
37010222;ABN AMRO Bank Koeln
37010600;Fortis Bank Koeln
37011000;Deutsche Postbank Easytrade
37020090;HypoVereinsbank Koeln
37020100;RCI Banque Neuss
37020200;AXA Bank Koeln
37020400;TOYOTA Kreditbank Koeln
37020500;Sozialbank Koeln
37020599;Sozialbank Koeln Gf
37020600;Santander Consumer Bk Koeln
37020700;Hanseatic Bank Koeln
37020900;Ford Bank Koeln
37021100;Mazda Bank Leverkusen
37021200;Volvo Auto Bank Koeln
37021300;Jaguar Fin Serv Koeln
37021400;Land Rover Fin Serv Koeln
37030000;BNP PARIBAS LG Koeln
37030200;Oppenheimbank Koeln
37030300;GE Money Bank
37030700;WW Bank
37030800;Isbank Koeln
37031000;CNH CAPITAL EUROPE Koeln
37032000;CLAAS FINANCIAL SERV Koeln
37040044;Commerzbank Koeln
37050198;Sparkasse KoelnBonn
37050299;Kreissparkasse Koeln
37060193;Pax-Bank Koeln
37060590;Sparda-Bank West
37060615;apoBank Koeln
37060993;PSD Bank Koeln
37062124;Bensberger Bank
37062365;Raiffbk Frechen-Huerth
37062600;VR-Bank Bergisch Gladbach
37063367;Raiffbk Fischenich-Kende
37069101;Spar-u Darlehnskasse
37069103;Raiffeisenbank Aldenhoven
37069125;Raiffbk Kuerten-Odenthal
37069153;Spar-u Darlehnskasse
37069164;Volksbank Meerbusch
37069252;Volksbank Erft Elsdorf
37069302;Raiffbk Geilenkirchen
37069303;Volksbank Gemuend-Kall -alt-
37069306;Raiffeisenbank Grevenbroich
37069322;Raiffeisenbank Gymnich
37069330;Volksbank Haaren
37069331;Raiffeisenbank von 1895
37069342;Volksbank Heimbach
37069354;Raiffeisenbank Selfkant
37069355;Spar-u Darlehnskasse
37069381;VB Randerath-Immendorf
37069401;Raiffeisenbank Junkersdorf
37069405;Raiffeisenbank Kaarst
37069412;Raiffeisenbank Heinsberg
37069427;Volksbank Duennwald-Holweide
37069429;Volksbank Koeln-Nord
37069472;Raiffeisenbk Erftstadt-alt-
37069520;VR-Bank Rhein-Sieg Siegburg
37069521;Raiffeisenbank Rhein-Berg
37069524;Raiffbk Much-Ruppichteroth
37069577;Raiffbk Odenthal -alt-
37069582;Raiffbk Overath-Roesr.-alt-
37069620;Raiffbk Radevormwald -alt-
37069627;Raiffbk Rheinbach Voreifel
37069639;Rosbacher Raiffeisenbank
37069642;Raiffbk Simmerath Simmerath
37069707;Raiffbk Sankt Augustin
37069720;VR-Bank Nordeifel Schleiden
37069805;Volksbank Wachtberg
37069810;Raiffbk Huertgenwald -alt-
37069833;Raiffeisenbk Wesseling-alt-
37069840;VB Wipperfuerth-Lindlar
37069991;Bruehler Kreditbank
37070024;Deutsche Bank PGK Koeln
37070060;Deutsche Bank Koeln
37080040;Dresdner Bank Koeln
37080085;Dresdner Bank ITKG1 Koeln
37080086;Dresdner Bank ITGK4 Koeln
37080087;Dresdner Bank ITGK5 Koeln
37080088;Dresdner Bank ITGK6 Koeln
37080089;Dresdner Bank ITGK7 Koeln
37080090;Dresdner Bank ITGK8 Koeln
37080091;Dresdner Bank ITGK9 Koeln
37080092;Dresdner Bank ITGK10 Koeln
37080093;Dresdner Bank ITGK11 Koeln
37080094;Dresdner Bank ITGK12 Koeln
37080095;Dresdner Bank ITGK13 Koeln
37080096;Dresdner Bank Zw 96 Koeln
37080097;Dresdner Bank Zw 97 Koeln
37080098;Dresdner Bank ITGK14 Koeln
37080099;Dresdner Bank Zw 99 Koeln
37089340;Dresdner Bank ITGK I Koeln
37089342;Dresdner Bank ITGK II Koeln
37160087;Koelner Bank
37161289;VR-Bank Rhein-Erft
37540050;Commerzbank Leverkusen
37551020;St Spk Leichlingen Rheinl
37551440;Sparkasse Leverkusen
37551670;St Spk Duesseldorf
37551780;St Spk Langenfeld
37560092;Volksbank Rhein-Wupper
37570024;Deutsche Bank PGK Leverkuse
37570064;Deutsche Bank Leverkusen
38000000;BBk Koeln eh Bonn
38010053;Postbank Zentrale Bonn
38010111;SEB Bonn
38010700;DSL Bank Bonn
38010900;KfW Bonn
38010999;KfW Ausbildungsfoerderung
38011000;VoeB-ZVD Bank
38011001;VoeB-ZVD Bank Gf 1
38011002;VoeB-ZVD Bank Gf 2
38011003;VoeB-ZVD Bank Gf 3
38011004;VoeB-ZVD Bank Gf 4
38011005;VoeB-ZVD Bank Gf 5
38011006;VoeB-ZVD Bank Gf 6 Bonn
38011007;VoeB-ZVD Bank Gf 7 Bonn
38011008;VoeB-ZVD Bank Gf 8 Bonn
38020090;HypoVereinsbank Bonn
38040007;Commerzbank Bonn
38050000;Sparkasse Bonn -alt-
38051290;St Spk Bad Honnef
38060186;Volksbank Bonn Rhein-Sieg
38070024;Deutsche Bank PGK Bonn
38070059;Deutsche Bank Bonn
38070724;Deutsche Bank PGK DirektBk
38077724;Deutsche Bank PGK DirektBk
38080055;Dresdner Bank Bonn
38160220;VR-Bank Bonn
38160312;Bad Godesberger Kreditbank
38250110;Kreissparkasse Euskirchen
38260082;Volksbank Euskirchen
38440016;Commerzbank Gummersbach
38450000;Spk Gummersbach-Bergneust
38452490;Sparkasse Wiehl
38462135;Volksbank Oberberg
38470024;Deutsche Bank PGK Gummersb
38470091;Deutsche Bank Gummersbach
38600000;BBk Koeln eh Siegburg
38621500;Steyler Bank
38650000;Kr Spk Siegburg
38651390;Sparkasse Hennef
39000000;BBk Aachen
39010111;SEB Aachen
39020000;Aachener Bauspk Aachen
39040013;Commerzbank Aachen
39050000;Sparkasse Aachen
39060180;Aachener Bank
39060630;apoBank Aachen
39061981;Heinsberger Volksbank
39070020;Deutsche Bank Aachen
39070024;Deutsche Bank PGK Aachen
39080005;Dresdner Bank Aachen
39080098;Dresdner Bank Zw 98 Aachen
39080099;Dresdner Bank Zw 99 Aachen
39160191;Pax-Bank Aachen
39161490;Volksbank Aachen Sued
39162287;Volksbank Herzogenrath -alt
39162980;VR-Bank Wuerselen
39360097;VB Stolberg-Eschweiler-alt-
39362254;Raiffeisen-Bank Eschweiler
39500000;BBk Aachen eh Dueren
39540052;Commerzbank Dueren
39550110;Sparkasse Dueren
39560201;Volksbank Dueren
39570024;Deutsche Bank PGK Dueren
39570061;Deutsche Bank Dueren
39580041;Dresdner Bank Dueren
40000000;BBk Dortmund eh Muenster
40010111;SEB Muenster Westf
40022000;NRW.BANK Muenster
40030000;Muensterlaendische Bk Muenster
40040028;Commerzbank Muenster Westf
40050000;WestLB Muenster
40050150;Spk Muensterland Ost
40052525;NRW.BANK Muenster
40060000;WGZ Bank Muenster
40060265;DKM Darlehnskasse Muenster
40060300;WL Bank Muenster
40060560;Sparda-Bank Muenster
40060614;apoBank Muenster
40061238;Volksbank Greven
40062624;Volksbank Telgte-Westb. alt
40069226;Volksbank Lette-Darup-Rorup
40069266;Volksbank Marsberg
40069283;Volksbank Schlangen
40069348;Volksbank Medebach
40069362;Volksbank Saerbeck
40069363;Volksbank Schermbeck
40069371;Volksbank Thuelen
40069408;Volksbank Baumberge
40069462;Volksbank Sprakel
40069477;Volksbank Wulfen -alt-
40069537;VB Ostbevern-Kattenv -alt-
40069545;VB Schoenholthausen -alt-
40069546;Volksbank Senden
40069600;Volksbank Amelsbueren
40069601;Volksbank Ascheberg-Herbern
40069606;Volksbank Erle
40069622;Volksbank Seppenrade
40069636;Volksbank Lette -alt-
40069709;Volksbank Lembeck-Rhade
40069716;Volksbank Nordkirchen
40070024;Deutsche Bank PGK Muenster
40070080;Deutsche Bank Muenster Westf
40080040;Dresdner Bank Muenster
40080085;Dresdner Bank ITGK1 Muenster
40090900;PSD Bank Westfalen-Lippe
40150001;SI/WLB Verrechnung Muenster
40153768;Sparkasse Emsdetten Ochtrup
40154006;Spk Gronau
40154476;St Spk Lengerich
40154530;Sparkasse Westmuensterland
40154680;St Spk Ochtrup -alt-
40154702;St Spk Stadtlohn
40160050;Volksbank Muenster
40163123;Volksbank Coesfeld -alt-
40163720;VB Nordmuensterland Rheine
40164024;Volksbank Gronau-Ahaus
40164256;VB Laer-Horstmar-Leer
40164352;Volksbank Nottuln
40164528;VB Luedinghausen-Olfen
40164618;Volksbank Ochtrup
40164901;Volksbank Gescher
40165366;Volksbank Selm-Bork
40166439;VB Lengerich/Lotte -alt-
40166800;Volksbank Buldern -alt-
40300000;BBk Muenster eh Rheine
40340030;Commerzbank Rheine Westf
40350005;St Spk Rheine
40351060;Kr Spk Steinfurt
40351220;Sparkasse Steinfurt -alt-
40361627;VB Westerkappeln-Wersen
40361906;VB Tecklenburger Land
40362280;Riesenbecker Volksbank -alt
40363433;Volksbank Hoerstel
40370024;Deutsche Bank PGK Rheine
40370079;Deutsche Bank Rheine, Westf
41000000;BBk Dortmund eh Hamm, Westf
41010111;SEB Hamm Westf
41040018;Commerzbank Hamm Westf
41041000;ZTB der Commerzbank
41050095;Sparkasse Hamm
41051605;St Spk Werne
41051845;Spk Bergkamen-Boenen
41060120;Volksbank Hamm
41061011;Spar-u Darlehnskasse
41061903;BAG Bankaktienges Hamm
41062215;Volksbank Boenen
41070024;Deutsche Bank PGK Hamm
41070049;Deutsche Bank Hamm
41250035;Spk Beckum-Wadersloh
41260006;Volksbank Beckum
41261324;VB Enniger-Ostenfelde-Westk
41261419;VB Oelde-Ennigerloh-Neubeck
41262501;VB Ahlen-Sassenberg-Warendf
41262621;Ver VB Telgte
41280043;Dresdner Bank Beckum Westf
41440018;Commerzbank Soest Westf
41450075;Sparkasse Soest
41451750;Sparkasse Werl
41460116;Volksbank Hellweg
41462295;Volksbank Wickede Ruhr
41650001;St Spk Lippstadt
41651770;Spk Hochsauerland Brilon
41651815;Spk Erwitte-Anroechte
41651965;Sparkasse Geseke
41652560;Spk Warstein-Ruethen
41660124;Volksbank Lippstadt
41661206;Volksbank Anroechte
41661379;Volksbank Bad Westernkotten
41661504;Volksbank Benninghausen
41661719;Volksbank Brilon
41662390;Volksbank Ruethen
41662465;Volksbank Stoermede
41662557;VB Warstein-Belecke -alt-
41663335;Volksbank Hoerste
41670024;Deutsche Bank PGK Lippstadt
41670027;Deutsche Bank Lippstadt
41670028;Deutsche Bank Brilon
41670029;Deutsche Bank Soest Westf
41670030;Deutsche Bank Werl
42000000;BBk Bochum eh Gelsenkirchen
42010111;SEB Gelsenkirchen
42030600;Isbank Gelsenkirchen
42040040;Commerzbank Gelsenkirchen
42050001;Sparkasse Gelsenkirchen
42070024;Deutsche Bank PGK Gelsenkir
42070062;Deutsche Bank Gelsenkirchen
42080082;Dresdner Bank Gelsenkirchen
42260001;VB Ruhr Mitte Gelsenkirchen
42450040;St Spk Gladbeck
42451220;Spk Bottrop
42461435;Volksbank Kirchhellen
42600000;BBk Bochum eh Recklinghsn
42610112;SEB Recklinghausen
42640048;Commerzbank Recklinghausen
42650150;Spk Recklinghausen
42651315;St Spk Haltern
42661008;VB Marl-Recklinghausen
42661330;Volksbank Haltern
42661522;VB Herten-Westerholt -alt-
42661717;Volksbank Waltrop
42662320;Volksbank Dorsten
42680081;Dresdner Bank Recklinghsn
42840005;Commerzbank Bocholt
42850035;Stadtsparkasse Bocholt
42851310;Kreissparkasse Borken -alt-
42860003;Volksbank Bocholt
42861239;Spar-u Darlehnskasse Reken
42861387;VR-Bank Westmuensterland
42861416;Volksbank Hamminkeln
42861515;Volksbank Gemen
42861608;Volksbank Heiden
42861814;Volksbank Rhede
42862451;Volksbank Raesfeld
42870024;Deutsche Bank PGK Bocholt
42870077;Deutsche Bank Bocholt
43000000;BBk Bochum
43010111;SEB Bochum
43020000;Crown Westfalen Bank
43040036;Commerzbank Bochum
43050001;Sparkasse Bochum
43051040;Sparkasse Hattingen
43060129;Volksbank Bochum Witten
43060967;GLS Gemeinschaftsbk Bochum
43070024;Deutsche Bank PGK Bochum
43070061;Deutsche Bank Bochum
43080083;Dresdner Bank Bochum
43250030;Herner Sparkasse
44000000;BBk Dortmund
44010046;Postbank Dortmund
44010111;SEB Dortmund
44010200;BHW Bausparkasse Dortmund
44010300;ABN AMRO Bank Dortmund
44020090;HypoVereinsbank Dortmund
44040037;Commerzbank Dortmund
44050000;WestLB Dortmund
44050199;Sparkasse Dortmund
44060122;Volksbank Dortmund-Nordwest
44060604;apoBank Dortmund
44064406;KD-Bank Gf SoPrDO Dortmund
44070024;Deutsche Bank PGK Dortmund
44070050;Deutsche Bank Dortmund
44080050;Dresdner Bank Dortmund
44080055;Dresdner Bk Zw55 Dortmund
44080057;Dresdner Bk ZW 57 Dortmund
44080085;Dresdner Bank ITGK2 Dortmnd
44089320;Dresdner Bank ITGK Dortmund
44090920;PSD Bank Dortmund -alt-
44130000;HKB Dortmund
44152255;Spk Castrop-Rauxel -alt-
44152370;Sparkasse Luenen
44152490;Stadtsparkasse Schwerte
44160014;Dortmunder Volksbank
44340037;Commerzbank Unna
44350060;Kr u St Spk Unna
44351380;Staedtische Spk Kamen
44351740;Sparkasse Froendenberg
44360002;Volksbank Unna Schwerte-alt
44361342;VB Kamen-Werne
44540022;Commerzbank Iserlohn
44550045;Spk der Stadt Iserlohn
44551210;St Spk Hemer
44561102;Volksbank Letmathe -alt-
44570004;Deutsche Bank Iserlohn
44570024;Deutsche Bank PGK Iserlohn
44580070;Dresdner Bank Iserlohn
44580085;Dresdner Bank ITGK1 Iserlhn
44750065;Sparkasse Menden
44760037;Volksbank Menden
44761312;Mendener Bank
44761534;VB im Maerkischen Kreis
45000000;BBk Hagen
45030000;HKB Altena
45040042;Commerzbank Hagen Westf
45050001;Sparkasse Hagen
45051485;St Spk Herdecke
45060009;Maerkische Bank Hagen
45061524;Volksbank Hohenlimburg
45070002;Deutsche Bank Hagen
45070024;Deutsche Bank PGK Hagen
45080060;Dresdner Bank Hagen
45240056;Commerzbank Witten
45250035;Spk Witten
45251480;St Spk Wetter Ruhr
45251515;St Spk Sprockhoevel
45260041;Volksbank Witten -alt-
45260475;Spar- und Kreditbank
45261547;Volksbank Sprockhoevel
45450050;St Spk Gevelsberg
45451060;Spk Ennepetal-Breckerfeld
45451555;St Spk Schwelm
45660029;Volksbank Altena -alt-
45840026;Commerzbank Luedenscheid
45841031;Commerzbank Plettenberg
45850005;Spk Luedenscheid
45851020;Ver Spk Plettenberg
45851665;Spk Kierspe-Meinerzhagen
45860033;Volksbank Luedenscheid
45861434;Volksbank Kierspe
45861617;Volksbank Meinerzhagen
46000000;BBk Hagen eh Siegen
46010111;SEB Siegen
46040033;Commerzbank Siegen Westf
46050001;Spk Siegen
46051240;Spk Burbach-Neunkirchen
46051733;St Spk Freudenberg Westf
46051875;St Spk Hilchenbach
46052855;St Spk Schmallenberg Sauerl
46053480;Sparkasse Wittgenstein
46060040;Volksbank Siegerland Siegen
46061724;VR-Bank Freudenb.-Niederfi.
46062106;Volksbank Littfeld
46062632;Volksbank Siegerland -alt-
46062817;Volksbank Schmallenberg
46063405;Volksbank Wittgenstein
46070024;Deutsche Bank PGK Siegen
46070090;Deutsche Bank Siegen
46080010;Dresdner Bank Siegen
46240016;Commerzbank Olpe Biggesee
46250049;Spk Olpe-Drolshagen-Wenden
46251590;Spk Finnentrop
46251630;Spk Attend-Lennest-Kirchhdm
46260023;Volksbank Olpe
46261306;Volksbank Attendorn -alt-
46261607;Volksbank Grevenbrueck
46261822;Volksbank Wenden-Drolshagen
46262456;Volksbank Bigge-Lenne
46400000;BBk Hamm eh Arnsberg
46441003;Commerzbank Meschede
46451012;Spk Meschede
46451250;Spk Bestwig -alt-
46461126;Volksbank Sauerland
46462271;Spar-u Darlehnskasse
46464453;Volksbank Reiste-Eslohe
46640018;Commerzbank Arnsberg-Neheim
46650005;Spk Arnsberg-Sundern
46660022;Volksbank Arnsberg-Sundern
46670007;Deutsche Bank Arnsberg
46670024;Deutsche Bank PGK Arnsberg
47200000;BBk Bielefeld eh Paderborn
47240047;Commerzbank Paderborn
47250101;Sparkasse Paderborn
47251550;Spk Hoexter Brakel
47251740;St Spk Delbrueck
